English,Punjabi,English_Word_Count,Punjabi_Word_Count
vandal,ਕਰੂਰ,4,29
variant,ਪ੍ਰਤੀਰੂਪ,664,10
variation,ਪਰਿਵਰਤਨ,95,782
variety,ਪਰਿਵਰਤਨ,5408,782
varna,ਵਰਣ,7,16
vastness,ਵਿਸ਼ਾਲਤਾ,12,12
veda,ਵੇਦ,44,133
vegetable,ਕਰੇਲਾ,1143,29
vegetarian,ਸ਼ਾਕਾਹਾਰੀ,80,89
veggie,ਕਰੇਲਾ,13,29
velocity,ਸਪੀਡ,29,1565
vending,ਫੇਰੀ,40,694
venting,ਵਹਾਓ,7,9
venus,ਵੀਨਸ,39,37
veranda,ਛੱਜਾ,43,14
verandah,ਛੱਜਾ,11,14
verb,ਕਿਰਿਆ,25,550
verbiage,ਸ਼ਬਦਾਵਲੀ,2,94
verification,ਪ੍ਰਮਾਣੀਕਰਨ,323,18
verity,ਅਸਲੀਅਤ,3,2083
verruca,ਮੱਸਾ,1,10
verse,ਹਿੱਸਾ,97,25534
version,ਪ੍ਰਤੀਰੂਪ,1494,10
vertebra,ਮਣਕੇ,3,65
vesture,ਡਰੈਸ,1,57
vexation,ਚਿੜ,3,9
vicinity,ਮਹੱਲਾ,260,23
victimisation,ਸ਼ੋਸ਼ਣ,7,497
victimization,ਸ਼ੋਸ਼ਣ,1,497
victor,ਜੇਤੂ,75,4605
victory,ਫਤਿਹ,2592,127
view,ਦੇਖਣ,5313,6745
viewer,ਦਰਸ਼ਕ,79,345
viewpoint,ਨਿਗਾਹ,85,283
village,ਗ੍ਰਾਂ,5936,20
villager,ਪੇਂਡੂ,32,1673
villain,ਖਲਨਾਇਕ,108,91
violation,ਸੰਭੋਗ,1570,127
virility,ਮਰਦਾਨਗੀ,1,57
virtue,ਸਿਫਤ,86,398
virus,ਵਾਇਰਸ,4569,12178
visa,ਵੀਜਾ,1822,46
vision,ਕਾਲਪਨਿਕ,1018,290
vista,ਸੀਨ,59,296
vitamin,ਵਿਟਾਮਿਨ,4323,7516
vitriol,ਬੁਰਾਈ,2,376
vocabulary,ਸ਼ਬਦਾਵਲੀ,89,94
vocalization,ਦੱਸਿਆ,1,44092
vogue,ਦੌਰ,56,2526
voice,ਸਵਰ,2404,12
votary,ਸ਼ਰਧਾਲੂ,12,385
voter,ਵੋਟਰ,336,730
voucher,ਕੂਪਨ,31,97
vulture,ਡਕੈਤ,8,10
w,ਪੱਛਮ,163,838
wad,ਅੰਬਾਰ,2,10
wager,ਸ਼ਰਤ,12,757
wages,ਫਲ,229,3895
wail,ਵਿਰਲਾਪ,14,41
waist,ਕਮਰ,129,670
waistband,ਪਟਕਾ,2,13
waistline,ਕਮਰ,7,670
wait,ਇੰਤਜ਼ਾਰ,2700,970
waiting,ਇੰਤਜ਼ਾਰ,2248,970
waking,ਜਾਗ੍ਰਿਤ,106,11
walk,ਘੁੰਮਣਾ,1590,124
walkover,ਖੇਡ,9,12559
wall,ਚਾਰਦੀਵਾਰੀ,1491,38
want,ਥੋੜ,28810,88
war,ਜੂਝਣਾ,4295,131
ward,ਵਾਰਡ,388,670
warmth,ਗਰਮੀ,175,5126
warning,ਤਾੜਨਾ,1151,228
warrant,ਵਾਰੰਟ,454,575
warrior,ਬਲਵਾਨ,99,295
wart,ਮੱਸਾ,26,10
waste,ਕੱਲਰ,1011,19
wasteland,ਕੱਲਰ,2,19
watcher,ਦਰਸ਼ਕ,4,345
water,ਭਰਨਾ,35897,475
waterfall,ਝਰਨਾ,103,101
wave,ਲਹਿਰ,1490,3015
way,ਪਥ,26915,18
weakling,ਨਿਰਬਲ,2,21
weakness,ਕਮਜ਼ੋਰੀ,355,257
wealth,ਧਨ,519,1160
weapon,ਹਥਿਆਰ,635,2975
wear,ਹਾਰਨਾ,2713,168
wearable,ਡਰੈਸ,22,57
weariness,ਥਕਾਨ,3,67
weave,ਬੁਣਾਈ,32,154
web,ਜਾਲ,1863,307
wed,ਬੁੱਧਵਾਰ,1,65
wedding,ਸ਼ਾਦੀ,3669,121
wednesday,ਬੁੱਧਵਾਰ,62,65
week,ਵੀਕ,3592,44
weight,ਬੋਝ,7128,1068
welfare,ਭਲਾ,2004,1301
wellbeing,ਭਲਾ,149,1301
wellspring,ਸਰੋਤ,6,3788
west,ਪੱਛਮ,4337,838
westward,ਪੱਛਮ,8,838
wheat,ਕਣਕ,922,1655
wheel,ਚੱਕੀ,125,53
whip,ਹੰਟਰ,145,60
whirl,ਘੁੰਮਣਾ,5,124
whiskers,ਦਾੜ੍ਹੀ,4,137
whiteness,ਸਾਫ਼,13,2250
wholeness,ਅਖੰਡਤਾ,4,175
whore,ਵੇਸਵਾ,14,23
whorehouse,ਅੱਡਾ,4,623
wickedness,ਅਗਿਆਨਤਾ,19,139
widow,ਵਿਧਵਾ,94,238
willpower,ਧਿਆਨ,46,29842
wind,ਗੈਸ,720,3056
window,ਤਾਕੀ,1093,14
wing,ਉੱਡਣਾ,754,21
wink,ਦਮ,12,1906
winner,ਜੇਤੂ,861,4605
winter,ਪਾਲਾ,2646,31
wintertime,ਪਾਲਾ,14,31
wipe,ਪੂੰਝਣਾ,216,16
wipeout,ਬਰਬਾਦੀ,1,240
wire,ਤਾਰ,262,388
wish,ਅਸੀਸਾਂ,2635,57
witch,ਡੈਣ,67,44
witness,ਸਾਖੀ,518,65
wolf,ਕਸਾਈ,61,13
woman,ਕੁੜੀ,10560,3392
womb,ਪੇਟ,125,3128
wonder,ਉਮੰਗ,820,73
wont,ਚਰਿੱਤਰ,271,539
wood,ਬੀੜ,1254,62
woods,ਬੀੜ,90,62
wool,ਪੱਛਮ,189,838
word,ਵਿਚਾਰ,3401,25281
wording,ਸ਼ਬਦਾਵਲੀ,33,94
words,ਫਸਾਦ,4674,18
work,ਚਲਾਉਣਾ,33664,391
worker,ਕਾਮਾ,738,21
workman,ਦਿਹਾੜੀਦਾਰ,6,46
world,ਮਨੁਖ,25850,88
worm,ਘਬਰਾਉਣਾ,51,101
worship,ਅਰਾਧਨਾ,488,31
wound,ਜਖਮ,292,118
wrangle,ਫਸਾਦ,6,18
wrist,ਪਹੁੰਚਾ,105,712
writ,ਰਾਜ਼ੀਨਾਮਾ,99,28
writer,ਲੇਖਕ,1950,3972
writing,ਲੇਖਨ,2309,28
wrongdoing,ਕੁਕਰਮ,91,95
wuss,ਨਿਰਬਲ,5,21
yard,1000,131,527
yarn,ਤੰਦ,117,23
year,ਕਲਾਸ,160,1666
years,ਟਾਇਮ,461,56
yell,ਚੀਕਣਾ,15,28
yellow,ਪੀਲਾ,1309,402
yellowness,ਪੀਲਾ,11,402
yes,ਹਾਮੀ,7153,171
yesteryear,ਭੂਤਕਾਲ,12,11
yogi,ਯੋਗੀ,850,1205
yoke,ਢਾਂਚਾ,16,1162
yore,ਭੂਤਕਾਲ,1,11
youth,ਜੋਬਨ,5961,23
zoo,ਚਿੜੀਆਘਰ,219,275
absorb,ਪੀਣਾ,207,1445
accept,ਲੈਣਾ,2353,5063
accommodate,ਠਹਿਰਾਉਣਾ,337,47
accumulate,ਜੋੜਨਾ,125,399
ache,ਟੁੱਟਣਾ,127,28
acknowledge,ਮੰਨਣਾ,231,2525
acquire,ਸਿੱਖਣਾ,493,978
acquit,ਛੱਡਣਾ,4,687
addict,ਪੈਣਾ,95,906
adjoin,ਛੂਹਣਾ,7,38
adjudicate,ਸੁਲਝਾਉਣਾ,9,84
administer,ਵੰਡਣਾ,86,104
adorn,ਸਜਾਇਆ,15,1711
agitate,ਹਿਲਾਉਣਾ,49,60
allot,ਵੰਡਣਾ,42,104
alter,ਬਦਲਾਅ,140,4385
amass,ਜੋੜਨਾ,6,399
ameliorate,ਵਧਾਉਣਾ,10,583
amend,ਵਧਾਉਣਾ,195,583
anchor,ਬੰਨ੍ਹਣਾ,120,56
apparel,ਪਹਿਨਣਾ,56,799
appear,ਉੱਠਣਾ,1930,45
appease,ਮਨਾਉਣਾ,20,199
apprehend,ਫੜਨਾ,110,77
arise,ਆਉਣਾ,724,2613
arouse,ਜਗਾਉਣਾ,19,12
ascend,ਉੱਠਣਾ,15,45
ask,ਪੁੱਛਣਾ,14008,972
assuage,ਮਨਾਉਣਾ,6,199
assure,ਬੋਲਣਾ,330,515
attach,ਜੋੜਨਾ,297,399
attain,ਪੁੱਜਣਾ,182,41
attract,ਖਿੱਚਣਾ,785,157
audit,ਜਾਂਚਣਾ,197,48
awake,ਉਠਣਾ,138,32
awaken,ਉਠਣਾ,27,32
badger,ਛੇੜਣਾ,23,9
baste,ਕੁੱਟਣਾ,6,59
batter,ਕੁੱਟਣਾ,314,59
beam,ਚਮਕਣਾ,113,12
bear,ਪਾਉਣਾ,1170,1300
beautify,ਸਜਾਇਆ,15,1711
begin,ਆਉਣਾ,4867,2613
believe,ਮੰਨਣਾ,10372,2525
beset,ਤਾੜਨਾ,19,228
bespeak,ਮੰਗਣਾ,1,229
betroth,ਰੋਕਣਾ,1,742
bewitch,ਮੋਹਣਾ,9,75
bid,ਦੇਣਾ,440,8883
bind,ਬੰਨਣਾ,53,9
blame,ਥੋਪਣਾ,929,12
blow,ਵਜਾਉਣਾ,471,38
boast,ਵਿਖਾਉਣਾ,139,91
boil,ਉਬਾਲਣਾ,1674,74
bolt,ਖਾਣਾ,41,7578
bond,ਮਿਲਾਉਣਾ,483,147
bowl,ਡਿੱਗਣਾ,1401,136
bring,ਕਰਨਾ,7542,78422
bruise,ਕੁੱਟਣਾ,29,59
build,ਬਣਵਾਉਣਾ,1951,23
bulge,ਉੱਠਣਾ,3,45
bump,ਭਿੜਨਾ,66,9
bunch,ਬੰਨ੍ਹਣਾ,261,56
bundle,ਬੰਨ੍ਹਣਾ,75,56
bunk,ਭੱਜਣਾ,80,85
bury,ਦਬਾਉਣਾ,50,67
bust,ਟੁੱਟਣਾ,128,28
buy,ਖਵਾਉਣਾ,4189,12
call,ਬੁਲਾਉਣਾ,3371,131
calumniate,ਲਗਾਉਣਾ,2,1219
captivate,ਮੋਹਣਾ,5,75
carry,ਪਾਉਣਾ,2070,1300
cease,ਛੱਡਣਾ,165,687
cede,ਝੁਕਣਾ,1,68
charter,ਕਰਨਾ,112,78422
chevy,ਤਾੜਨਾ,3,228
choke,ਗੁਜਰਨਾ,16,14
choose,ਚੁਣਨਾ,7913,1558
chuck,ਥੁੱਕਣਾ,21,10
circulate,ਫੈਲਾਉਣਾ,39,73
circumvent,ਟਾਲਣਾ,15,15
clench,ਕੱਸਣਾ,3,11
clinch,ਕੱਸਣਾ,108,11
clip,ਕੱਟਣਾ,358,202
clothe,ਪਹਿਨਣਾ,5,799
clump,ਬੰਨ੍ਹਣਾ,4,56
cluster,ਬੰਨ੍ਹਣਾ,80,56
coalesce,ਮਿਲਾਉਣਾ,1,147
cognise,ਜਾਣਨਾ,3,2588
cognize,ਜਾਣਨਾ,5,2588
collect,ਜੋੜਨਾ,605,399
commence,ਉਠਾਉਣਾ,297,149
commit,ਲਾਉਣਾ,706,652
compile,ਜੋੜਨਾ,61,399
compose,ਰਚਨਾ,89,2876
comprehend,ਸਮਝਿਆ,187,1195
con,ਲੁੱਟਣਾ,66,10
conceal,ਲੁਕਾਉਣਾ,32,50
concede,ਝੁਕਣਾ,88,68
conceive,ਸਮਝਣਾ,102,1726
concern,ਪੈਣਾ,2555,906
conclude,ਨਿਪਟਣਾ,127,16
conflate,ਮਿਲਾਉਣਾ,2,147
confound,ਚੱਕਰ,4,1529
confuse,ਚੱਕਰ,168,1529
connect,ਮਿਲਾਉਣਾ,2347,147
conquer,ਦਬਾਉਣਾ,120,67
conserve,ਸਾਂਭਣਾ,148,21
consider,ਮੰਨਣਾ,9684,2525
construct,ਬਣਨਾ,165,2087
consume,ਲੱਗਣਾ,1754,170
contain,ਆਉਣਾ,2271,2613
contend,ਲੜਾਈ,24,5501
continue,ਰਹਿਣਾ,10764,4794
convert,ਸਮਝਾਉਣਾ,280,97
convey,ਲਿਆਉਣਾ,295,912
convince,ਸਮਝਾਉਣਾ,163,97
cook,ਪਕਾਇਆ,1942,130
cop,ਫੜਨਾ,289,77
copy,ਉਤਾਰਨਾ,818,28
course,ਵਗਣਾ,9370,58
create,ਨਿਰਮਾਣ,5333,4961
croak,ਗੁਜਰਨਾ,2,14
crush,ਕੁਚਲਣਾ,166,10
curb,ਦਬਾਉਣਾ,449,67
dally,ਖੇਡਣਾ,2,844
dance,ਨੱਚਣਾ,1353,70
dash,ਡਰਾਉਣਾ,87,1634
date,ਮਿਲਣਾ,5322,1095
daunt,ਡਰਾਉਣਾ,6,1634
decay,ਸੜਨਾ,90,9
decide,ਸੁਲਝਾਉਣਾ,2615,84
decorate,ਸਜਾਇਆ,510,1711
deduct,ਕੱਢਣਾ,12,418
deem,ਰੱਖਣਾ,19,6816
defame,ਲਗਾਉਣਾ,112,1219
defer,ਟਾਲਣਾ,24,15
defraud,ਲੁੱਟਣਾ,5,10
delineate,ਖਿੱਚਣਾ,2,157
deliver,ਜੰਮਣਾ,529,20
demo,ਦਿਖਾਉਣਾ,38,224
demolish,ਤੋੜਨਾ,27,118
demonstrate,ਦਿਖਾਉਣਾ,304,224
denigrate,ਲਗਾਉਣਾ,7,1219
depart,ਟੁੱਟਣਾ,108,28
deplete,ਲੱਗਣਾ,6,170
derive,ਮਿਲਣਾ,51,1095
describe,ਖਿੱਚਣਾ,560,157
destroy,ਮਿਟਾਉਣਾ,538,133
detain,ਟਿਕਣਾ,43,11
develop,ਨਿਕਲਣਾ,1779,413
deviate,ਭਟਕਣਾ,20,54
devote,ਰੱਖਣਾ,101,6816
dictate,ਲਿਖਵਾਉਣਾ,30,23
dig,ਸਮਝਿਆ,429,1195
digest,ਪਚਾਉਣਾ,141,19
dilate,ਸਮਝਾਉਣਾ,4,97
diminish,ਥੁੜਨਾ,41,11
disallow,ਰੋਕਣਾ,3,742
discard,ਸੁੱਟਣਾ,60,64
discontinue,ਛੱਡਣਾ,30,687
discover,ਖੋਜਣਾ,429,14
disinvest,ਕੱਢਣਾ,2,418
dislodge,ਹਟਾਉਣਾ,22,270
dismiss,ਕੱਢਣਾ,108,418
dispatch,ਮਾਰਨਾ,30,268
dispense,ਵੰਡਣਾ,15,104
displace,ਹਿਲਾਉਣਾ,9,60
dispose,ਸੁੱਟਣਾ,70,64
disrupt,ਬੋਲਣਾ,147,515
dissolve,ਟੁੱਟਣਾ,152,28
distribute,ਵਧਾਉਣਾ,175,583
disturb,ਹਿਲਾਉਣਾ,220,60
diverge,ਭਟਕਣਾ,13,54
divest,ਕੱਢਣਾ,8,418
divide,ਵੱਖ,457,25805
dodge,ਟਾਲਣਾ,27,15
donate,ਦੇਣਾ,286,8883
douse,ਸੁੱਟਣਾ,21,64
draw,ਖਿੱਚਣਾ,983,157
dress,ਪਹਿਨਣਾ,1389,799
drift,ਭਟਕਣਾ,37,54
drill,ਸਾਧਨਾ,91,103
drink,ਪੀਣਾ,5553,1445
drown,ਡੁੱਬਣਾ,82,26
dunk,ਸੁੱਟਣਾ,5,64
dwell,ਰਹਿਣਾ,242,4794
earn,ਜੋੜਿਆ,805,1119
eat,ਖਾਣਾ,4525,7578
ebb,ਉਤਰਨਾ,7,75
economize,ਬਚਾਉਣਾ,1,409
egress,ਨਿਕਲਣਾ,1,413
eject,ਕੱਢਣਾ,17,418
elevate,ਰੱਖਣਾ,43,6816
elope,ਦੌੜਨਾ,4,36
embellish,ਸਜਾਇਆ,6,1711
embody,ਨਿਭਾਉਣਾ,55,176
emerge,ਨਿਕਲਣਾ,225,413
emit,ਬੋਲਣਾ,28,515
enamor,ਮੋਹਣਾ,2,75
enchant,ਮੋਹਣਾ,2,75
endure,ਚੱਲਣਾ,126,403
energise,ਜਗਾਉਣਾ,11,12
energize,ਜਗਾਉਣਾ,12,12
engage,ਕਰਨਾ,458,78422
enjoin,ਬੋਲਣਾ,1,515
enlarge,ਸਮਝਾਉਣਾ,53,97
enquire,ਛਾਣਬੀਣ,65,313
ensnare,ਫੜਨਾ,1,77
enter,ਵੜਨਾ,1768,11
entrap,ਫੜਨਾ,3,77
enumerate,ਗਿਣਨਾ,12,19
envisage,ਮੰਨਣਾ,7,2525
erase,ਮਿਟਾਉਣਾ,63,133
err,ਭਟਕਣਾ,9,54
erupt,ਸੜਨਾ,35,9
eschew,ਬਚਣਾ,2,1301
establish,ਚਲਾਉਣਾ,701,391
evade,ਟਾਲਣਾ,34,15
evaporate,ਸੜਨਾ,22,9
examine,ਪਰਖਣਾ,422,9
except,ਛੱਡਣਾ,699,687
excite,ਭੜਕਾਉਣਾ,39,22
exclude,ਕੱਢਣਾ,244,418
execute,ਚਲਾਉਣਾ,167,391
exhaust,ਲੱਗਣਾ,78,170
exhibit,ਦਿਖਾਉਣਾ,126,224
exit,ਗੁਜਰਨਾ,462,14
exonerate,ਛੱਡਣਾ,7,687
expand,ਸਮਝਾਉਣਾ,603,97
expatiate,ਸਮਝਾਉਣਾ,5,97
expel,ਕੱਢਣਾ,48,418
expire,ਗੁਜਰਨਾ,18,14
explain,ਦੱਸਣਾ,1988,1292
expose,ਦਿਖਾਉਣਾ,121,224
expound,ਸਮਝਾਉਣਾ,22,97
express,ਦੱਸਣਾ,1495,1292
extend,ਦੇਣਾ,763,8883
extinguish,ਬੁਝਾਉਣਾ,24,14
extract,ਖਿੱਚਣਾ,326,157
fade,ਉਤਰਨਾ,90,75
fag,ਹਾਰਨਾ,2,168
fail,ਹਾਰਨਾ,481,168
farm,ਬੀਜਣਾ,3730,47
fascinate,ਮੋਹਣਾ,23,75
fasten,ਖਿੱਚਣਾ,33,157
feature,ਵਿਖਾਉਣਾ,3303,91
feed,ਵਗਣਾ,652,58
fell,ਸੁੱਟਣਾ,2216,64
fight,ਲੜਾਈ,5272,5501
fill,ਭਰਨਾ,1307,475
fire,ਵਰਨਾ,3536,73
fit,ਆਉਣਾ,1640,2613
fleece,ਲੁੱਟਣਾ,37,10
fling,ਸੁੱਟਣਾ,4,64
flirt,ਖੇਡਣਾ,13,844
float,ਵਹਾਉਣਾ,57,15
flutter,ਧੜਕਣਾ,11,9
flux,ਮਿਲਾਉਣਾ,56,147
follow,ਦੇਖਣਾ,5315,1845
foray,ਖੋਹਣਾ,18,14
forbid,ਰੋਕਣਾ,34,742
forget,ਨਿਕਲਣਾ,7707,413
forgo,ਤਿਆਗਣਾ,9,28
fox,ਚੱਕਰ,146,1529
freeze,ਜੰਮਣਾ,128,20
frighten,ਡਰਾਉਣਾ,60,1634
fruit,ਵੱਧਣਾ,1960,78
fudge,ਟਾਲਣਾ,5,15
function,ਚੱਲਣਾ,3048,403
furnish,ਦੇਣਾ,68,8883
fuse,ਮਿਲਾਉਣਾ,23,147
garb,ਪਹਿਨਣਾ,23,799
garment,ਪਹਿਨਣਾ,92,799
gauge,ਜਾਨਣਾ,59,322
get,ਚਲਾਉਣਾ,34733,391
give,ਦੇਣਾ,12345,8883
glow,ਚਮਕਣਾ,109,12
go,ਚੱਲਣਾ,17252,403
gobble,ਖਾਣਾ,2,7578
grab,ਖੋਹਣਾ,194,14
grasp,ਸਮਝਿਆ,172,1195
grieve,ਸੋਚਣਾ,42,1350
grind,ਲਾਉਣਾ,97,652
grok,ਸਮਝਿਆ,2,1195
grow,ਬੀਜਣਾ,1945,47
halt,ਰਹਿਣਾ,244,4794
hammer,ਲਗਾਉਣਾ,77,1219
handle,ਵਰਤਣਾ,1589,1450
happen,ਆਉਣਾ,11901,2613
harass,ਤਾੜਨਾ,82,228
harry,ਤਾੜਨਾ,339,228
hassle,ਤਾੜਨਾ,171,228
hear,ਸੁਣਨਾ,3201,888
hedge,ਟਾਲਣਾ,20,15
hesitate,ਰੁਕਦਾ,213,943
hide,ਛੁਪਾਉਣਾ,723,48
hire,ਕਰਨਾ,275,78422
hoard,ਜੋੜਨਾ,7,399
hoist,ਉਡਾਉਣਾ,48,53
holler,ਚੀਕਣਾ,1,28
honk,ਥੁੱਕਣਾ,2,10
hook,ਪੈਣਾ,85,906
ideate,ਮੰਨਣਾ,4,2525
identify,ਦੱਸਣਾ,1571,1292
ignite,ਜਲਾਉਣਾ,19,11
imagine,ਮੰਨਣਾ,1432,2525
imbibe,ਪੀਣਾ,16,1445
impersonate,ਖੇਡਣਾ,4,844
impose,ਵਸੂਲਣਾ,267,9
impress,ਛਾਪਣਾ,114,13
improve,ਵਧਾਉਣਾ,3133,583
include,ਮਿਲਨਾ,11919,13
inflame,ਜਲਾਉਣਾ,5,11
inhabit,ਰਹਿਣਾ,29,4794
inhibit,ਦਬਾਉਣਾ,73,67
injure,ਲੱਗਣਾ,34,170
inquire,ਛਾਣਬੀਣ,113,313
inspect,ਜਾਂਚਣਾ,133,48
instruct,ਸਿਖਾਉਣਾ,56,189
interdict,ਰੋਕਣਾ,2,742
interfere,ਪੈਣਾ,364,906
interpose,ਪੈਣਾ,1,906
interpret,ਜਾਣਨਾ,93,2588
interrupt,ਬੋਲਣਾ,50,515
intervene,ਪੈਣਾ,240,906
invest,ਲਾਉਣਾ,588,652
investigate,ਛਾਣਬੀਣ,1254,313
involve,ਲੈਣਾ,304,5063
irrigate,ਭਰਨਾ,17,475
jabber,ਬੋਲਣਾ,1,515
jade,ਹਾਰਨਾ,11,168
join,ਲੱਗਣਾ,1795,170
jump,ਕੁੱਦਣਾ,286,10
keep,ਰੱਖਣਾ,10652,6816
kip,ਸੌਣਾ,3,139
knock,ਭਿੜਨਾ,259,9
know,ਪਹਿਚਾਨਣਾ,50448,87
labor,ਲਾਉਣਾ,479,652
labour,ਲਾਉਣਾ,690,652
lam,ਭੱਜਣਾ,13,85
launch,ਚਲਾਉਣਾ,1668,391
lead,ਜਾਣਾ,4913,17946
learn,ਸਿੱਖਣਾ,5508,978
lease,ਕਰਨਾ,181,78422
leave,ਨਿਕਲਣਾ,4563,413
lengthen,ਵਧਾਉਣਾ,15,583
lessen,ਉੱਤਰਨਾ,56,12
let,ਦੇਣਾ,6308,8883
lie,ਲੇਟਣਾ,1253,28
lift,ਹਟਾਉਣਾ,342,270
link,ਲੱਗਣਾ,1831,170
listen,ਸੁਣਨਾ,2516,888
locate,ਰਹਿਣਾ,253,4794
loot,ਖੋਹਣਾ,135,14
lose,ਰਹਿਣਾ,2995,4794
lower,ਉਤਾਰਨਾ,2343,28
lull,ਬੁਝਾਉਣਾ,28,14
maintain,ਸਾਂਭਣਾ,2908,21
make,ਬਣਾਉਣਾ,26573,4228
mat,ਉਲਝਣਾ,82,17
match,ਪਾਉਣਾ,4584,1300
materialise,ਆਉਣਾ,33,2613
materialize,ਆਉਣਾ,39,2613
meet,ਛੂਹਣਾ,4595,38
meld,ਮਿਲਾਉਣਾ,3,147
mellow,ਪਿਘਲਣਾ,37,17
melt,ਉਤਰਨਾ,187,75
merge,ਮਿਲਾਉਣਾ,98,147
miscarry,ਹਾਰਨਾ,1,168
misguide,ਭਟਕਾਉਣਾ,12,17
mislead,ਭਟਕਾਉਣਾ,157,17
misplace,ਸੁੱਟਣਾ,2,64
modify,ਕਰਨਾ,83,78422
moil,ਲਾਉਣਾ,1,652
molest,ਤਾੜਨਾ,11,228
mollify,ਮਨਾਉਣਾ,3,199
mount,ਬੈਠਣਾ,322,185
mourn,ਕਲਪਣਾ,54,22
murder,ਮਾਰਨਾ,4525,268
nab,ਫੜਨਾ,1509,77
narrate,ਸੁਣਾਉਣਾ,23,22
nominate,ਬਣਾਉਣਾ,59,4228
nurture,ਪਾਲਣਾ,45,8196
observe,ਦੇਖਣਾ,750,1845
occupy,ਪੈਣਾ,218,906
occur,ਮਿਲਨਾ,2096,13
omit,ਰਹਿਣਾ,9,4794
operate,ਚੱਲਣਾ,913,403
oppress,ਦਬਾਉਣਾ,9,67
ornament,ਸਜਾਇਆ,76,1711
overcharge,ਲੁੱਟਣਾ,5,10
overcome,ਹਰਾਉਣਾ,652,112
overlook,ਰਹਿਣਾ,116,4794
overspread,ਫੈਲਣਾ,2,56
overtake,ਕੱਢਣਾ,29,418
overwhelm,ਡੁੱਬਣਾ,27,26
pacify,ਮਨਾਉਣਾ,71,199
paint,ਰੰਗਨਾ,744,12
pall,ਡਰਾਉਣਾ,96,1634
parry,ਟਾਲਣਾ,2,15
pause,ਰੁਕਦਾ,149,943
pay,ਭਰਨਾ,6610,475
peep,ਦੇਖਣਾ,12,1845
perform,ਕਰਨਾ,1514,78422
perish,ਗੁਜਰਨਾ,41,14
persist,ਬਚਣਾ,185,1301
personify,ਨਿਭਾਉਣਾ,6,176
pester,ਛੇੜਣਾ,3,9
pillage,ਖੋਹਣਾ,2,14
placate,ਮਨਾਉਣਾ,9,199
plague,ਤਾੜਨਾ,91,228
plank,ਸੁੱਟਣਾ,20,64
plop,ਸੁੱਟਣਾ,1,64
pluck,ਲੁੱਟਣਾ,10,10
plume,ਲੁੱਟਣਾ,17,10
plump,ਸੁੱਟਣਾ,17,64
plunder,ਖੋਹਣਾ,18,14
populate,ਵਸਣਾ,7,40
portray,ਖੇਡਣਾ,53,844
postpone,ਟਾਲਣਾ,87,15
pour,ਵਹਾਉਣਾ,908,15
practise,ਸਾਧਨਾ,111,103
prepare,ਪਕਾਇਆ,2673,130
preserve,ਬਚਾਉਣਾ,467,409
press,ਫਸਣਾ,3219,11
pretend,ਦਿਖਾਉਣਾ,77,224
prevail,ਚੱਲਣਾ,148,403
proceed,ਲੰਘਣਾ,372,283
produce,ਬੀਜਣਾ,1577,47
prohibit,ਰੋਕਣਾ,63,742
promote,ਤਰੱਕੀ,924,1811
prorogue,ਟਾਲਣਾ,3,15
prosecute,ਲੱਗਣਾ,73,170
protect,ਬਚਾਉਣਾ,2856,409
protrude,ਉੱਠਣਾ,9,45
prove,ਪਰਖਣਾ,1347,9
provide,ਕਰਨਾ,6948,78422
provoke,ਤਾੜਨਾ,197,228
publish,ਨਿਕਲਣਾ,129,413
puke,ਥੁੱਕਣਾ,2,10
pull,ਖਿੱਚਣਾ,388,157
pulverize,ਤੋੜਨਾ,1,118
pursue,ਲੱਗਣਾ,407,170
put,ਲਾਉਣਾ,6722,652
quell,ਰੋਕਣਾ,63,742
quench,ਰੋਕਣਾ,25,742
quest,ਮੰਗਣਾ,114,229
quit,ਛੱਡਣਾ,878,687
radiate,ਚਮਕਣਾ,9,12
raiment,ਪਹਿਨਣਾ,3,799
range,ਭਟਕਣਾ,3211,54
ransack,ਖੋਹਣਾ,1,14
rant,ਬੋਲਣਾ,64,515
rave,ਬੋਲਣਾ,54,515
reach,ਪਹੁੰਚਣਾ,2711,648
read,ਜਾਣਨਾ,7964,2588
rebut,ਕੱਟਣਾ,4,202
recite,ਸੁਣਾਉਣਾ,18,22
recognise,ਮੰਨਣਾ,362,2525
recognize,ਮੰਨਣਾ,807,2525
reconstruct,ਲਿਆਉਣਾ,19,912
recount,ਸੁਣਾਉਣਾ,10,22
recruit,ਰੱਖਣਾ,96,6816
reef,ਘਟਾਉਣਾ,48,569
reel,ਘੁੰਮਣਾ,39,124
reflect,ਚਮਕਣਾ,321,12
refute,ਕੱਟਣਾ,46,202
regurgitate,ਥੁੱਕਣਾ,1,10
remain,ਬਚਣਾ,5036,1301
remit,ਟਾਲਣਾ,9,15
remove,ਮਿਟਾਉਣਾ,2710,133
render,ਦੇਣਾ,107,8883
renounce,ਛੱਡਣਾ,25,687
rent,ਕਰਨਾ,511,78422
repay,ਉੱਤਰਨਾ,78,12
repeat,ਦੁਹਰਾਉਣਾ,1917,131
replace,ਬਦਲਣਾ,607,1282
reposition,ਹਟਾਉਣਾ,1,270
represent,ਖੇਡਣਾ,491,844
repudiate,ਛੱਡਣਾ,2,687
request,ਮੰਗਣਾ,2616,229
resemble,ਪੈਣਾ,86,906
reserve,ਰੋਕਣਾ,1087,742
resist,ਠਹਿਰਾਉਣਾ,308,47
